ID	ParentID	SchemaID	Name	LongName	Description
637	633	1	Virtual-world	Property/Environmental-property/Virtual-world	Using technology that creates immersive, computer-generated experiences that a person can interact with and navigate through. The digital content is generally delivered to the user through some type of headset and responds to changes in head position or through interaction with other types of sensors. Existing in a virtual setting such as a simulation or game environment.
638	633	1	Augmented-reality	Property/Environmental-property/Augmented-reality	Using technology that enhances real-world experiences with computer-derived digital overlays to change some aspects of perception of the natural environment. The digital content is shown to the user through a smart device or glasses and responds to changes in the environment.
639	633	1	Motion-platform	Property/Environmental-property/Motion-platform	A mechanism that creates the feelings of being in a real motion environment.
640	633	1	Urban	Property/Environmental-property/Urban	Relating to, located in, or characteristic of a city or densely populated area.
641	633	1	Rural	Property/Environmental-property/Rural	Of or pertaining to the country as opposed to the city.
642	633	1	Terrain	Property/Environmental-property/Terrain	Characterization of the physical features of a tract of land.
643	642	1	Composite-terrain	Property/Environmental-property/Terrain/Composite-terrain	Tracts of land characterized by a mixure of physical features.
644	642	1	Dirt-terrain	Property/Environmental-property/Terrain/Dirt-terrain	Tracts of land characterized by a soil surface and lack of vegetation.
645	642	1	Grassy-terrain	Property/Environmental-property/Terrain/Grassy-terrain	Tracts of land covered by grass.
646	642	1	Gravel-terrain	Property/Environmental-property/Terrain/Gravel-terrain	Tracts of land covered by a surface consisting a loose aggregation of small water-worn or pounded stones.
647	642	1	Leaf-covered-terrain	Property/Environmental-property/Terrain/Leaf-covered-terrain	Tracts of land covered by leaves and composited organic material.
648	642	1	Muddy-terrain	Property/Environmental-property/Terrain/Muddy-terrain	Tracts of land covered by a liquid or semi-liquid mixture of water and some combination of soil, silt, and clay.
649	642	1	Paved-terrain	Property/Environmental-property/Terrain/Paved-terrain	Tracts of land covered  with concrete, asphalt, stones, or bricks.
650	642	1	Rocky-terrain	Property/Environmental-property/Terrain/Rocky-terrain	Tracts of land consisting or full of rock or rocks.
651	642	1	Sloped-terrain	Property/Environmental-property/Terrain/Sloped-terrain	Tracts of land arranged in a sloping  or inclined position.
652	642	1	Uneven-terrain	Property/Environmental-property/Terrain/Uneven-terrain	Tracts of land that are not level, smooth, or regular.
653	401	1	Informational-property	Property/Informational-property	Something that pertains to a task.
654	653	1	Description	Property/Informational-property/Description	An explanation of what the tag group it is in means. If the description is at the top-level of an event string, the description applies to the event.
655	653	1	ID	Property/Informational-property/ID	An alphanumeric name that identifies either a unique object or a unique class of objects. Here the object or class may be an idea, physical countable object (or class), or physical uncountable substance (or class).
656	653	1	Label	Property/Informational-property/Label	A string of 20 or fewer characters identifying something. Labels usually refer to general classes of things while IDs refer to specific instances. A term that is associated with some entity. A brief description given for purposes of identification. An identifying or descriptive marker that is attached to an object.
657	653	1	Metadata	Property/Informational-property/Metadata	Data about data. Information that describes another set of data.
658	657	1	CogAtlas	Property/Informational-property/Metadata/CogAtlas	The Cognitive Atlas ID number of something.
659	657	1	CogPo	Property/Informational-property/Metadata/CogPo	The CogPO ID number of something.
660	657	1	Creation-date	Property/Informational-property/Metadata/Creation-date	The date on which data creation of this element began.
661	657	1	Experimental-note	Property/Informational-property/Metadata/Experimental-note	A brief written record about the experiment.
662	657	1	Library-name	Property/Informational-property/Metadata/Library-name	Official name of a HED library.
663	657	1	OBO-identifier	Property/Informational-property/Metadata/OBO-identifier	The identifier of a term in some Open Biology Ontology (OBO) ontology.
664	657	1	Pathname	Property/Informational-property/Metadata/Pathname	The specification of a node (file or directory) in a hierarchical file system, usually specified by listing the nodes top-down.
665	657	1	Subject-identifier	Property/Informational-property/Metadata/Subject-identifier	A sequence of characters used to identify, name, or characterize a trial or study subject.
666	657	1	Version-identifier	Property/Informational-property/Metadata/Version-identifier	An alphanumeric character string that identifies a form or variant of a type or original.
667	653	1	Parameter	Property/Informational-property/Parameter	Something user-defined for this experiment.
668	667	1	Parameter-label	Property/Informational-property/Parameter/Parameter-label	The name of the parameter.
669	667	1	Parameter-value	Property/Informational-property/Parameter/Parameter-value	The value of the parameter.
670	401	1	Organizational-property	Property/Organizational-property	Relating to an organization or the action of organizing something.
671	670	1	Collection	Property/Organizational-property/Collection	A tag designating a grouping of items such as in a set or list.
672	670	1	Condition-variable	Property/Organizational-property/Condition-variable	An aspect of the experiment or task that is to be varied during the experiment. Task-conditions are sometimes called independent variables or contrasts.
673	670	1	Control-variable	Property/Organizational-property/Control-variable	An aspect of the experiment that is fixed throughout the study and usually is explicitly controlled.
674	670	1	Def	Property/Organizational-property/Def	A HED-specific utility tag used with a defined name to represent the tags associated with that definition.
675	670	1	Def-expand	Property/Organizational-property/Def-expand	A HED specific utility tag that is grouped with an expanded definition. The child value of the Def-expand is the name of the expanded definition.
676	670	1	Definition	Property/Organizational-property/Definition	A HED-specific utility tag whose child value is the name of the concept and the tag group associated with the tag is an English language explanation of a concept.
677	670	1	Event-context	Property/Organizational-property/Event-context	A special HED tag inserted as part of a top-level tag group to contain information about the interrelated conditions under which the event occurs. The event context includes information about other events that are ongoing when this event happens.
678	670	1	Event-stream	Property/Organizational-property/Event-stream	A special HED tag indicating that this event is a member of an ordered succession of events.
679	670	1	Experimental-intertrial	Property/Organizational-property/Experimental-intertrial	A tag used to indicate a part of the experiment between trials usually where nothing is happening.
680	670	1	Experimental-trial	Property/Organizational-property/Experimental-trial	Designates a run or execution of an activity, for example, one execution of a script. A tag used to indicate a particular organizational part in the experimental design often containing a stimulus-response pair or stimulus-response-feedback triad.
681	670	1	Indicator-variable	Property/Organizational-property/Indicator-variable	An aspect of the experiment or task that is measured as task conditions are varied during the experiment. Experiment indicators are sometimes called dependent variables.
682	670	1	Recording	Property/Organizational-property/Recording	A tag designating the data recording. Recording tags are usually have temporal scope which is the entire recording.
683	670	1	Task	Property/Organizational-property/Task	An assigned piece of work, usually with a time allotment. A tag used to indicate a linkage the structured activities performed as part of the experiment.
684	670	1	Time-block	Property/Organizational-property/Time-block	A tag used to indicate a contiguous time block in the experiment during which something is fixed or noted.
685	401	1	Sensory-property	Property/Sensory-property	Relating to sensation or the physical senses.
686	685	1	Sensory-attribute	Property/Sensory-property/Sensory-attribute	A sensory characteristic associated with another entity.
687	686	1	Auditory-attribute	Property/Sensory-property/Sensory-attribute/Auditory-attribute	Pertaining to the sense of hearing.
688	687	1	Loudness	Property/Sensory-property/Sensory-attribute/Auditory-attribute/Loudness	Perceived intensity of a sound.
